Z_PK,Z_ENT,Z_OPT,Z3RECRRINTERVALS,Z_FOK_3RECRRINTERVALS,ZABSVALUEPREV,ZTIMESTAMP,ZVALUE
1003,5,1,1,1060864,1001188.0,502545471.78135,866.0
1004,5,1,1,1054720,995644.0,502545466.294211,1037.0
1005,5,1,1,1056768,997547.0,502545467.791297,976.0
1006,5,1,1,1050624,991305.0,502545461.805403,1099.0
1007,5,1,1,1052672,993547.0,502545463.800269,1070.0
1008,5,1,1,1046528,986958.0,502545457.815143,1005.0
1009,5,1,1,1048576,989043.0,502545459.810383,1022.0
1010,5,1,1,1042432,982914.0,502545453.326046,1111.0
1011,5,1,1,1044480,984904.0,502545455.820018,1012.0
1012,5,1,1,1038336,978485.0,502545447.841126,1165.0
1013,5,1,1,1040384,980707.0,502545449.834738,1137.0
1014,5,1,1,1036288,976279.0,502545445.844531,1153.0
1015,5,1,1,1034240,974010.0,502545443.849198,1188.0
1016,5,1,1,1032192,971717.0,502545441.355579,1146.0
1017,5,1,1,1030144,969466.0,502545438.861722,1175.0
1018,5,1,1,1028096,967134.0,502545436.866567,1130.0
1019,5,1,1,1026048,964775.0,502545433.874845,1201.0
1020,5,1,1,1024000,962330.0,502545431.879477,1118.0
1021,5,1,1,1021952,960076.0,502545429.883716,1067.0
1022,5,1,1,1019904,957930.0,502545427.888627,1087.0
1023,5,1,1,1018880,956843.0,502545426.891076,1107.0
1024,5,1,1,1074176,1012559.0,502545483.751266,985.0
1025,5,1,1,1070080,1008620.0,502545478.764265,762.0
1026,5,1,1,1076224,1014622.0,502545485.247783,1020.0
1027,5,1,1,1065984,1005650.0,502545475.771654,798.0
1028,5,1,1,1072128,1010497.0,502545482.254954,1016.0
1029,5,1,1,1061888,1002124.0,502545472.778305,936.0
1030,5,1,1,1068032,1007114.0,502545478.264964,717.0
1031,5,1,1,1057792,998426.0,502545469.286798,879.0
1032,5,1,1,1063936,1004002.0,502545474.773194,907.0
1033,5,1,1,1053696,994607.0,502545464.798698,1060.0
1034,5,1,1,1059840,1000322.0,502545470.783145,895.0
1035,5,1,1,1049600,990206.0,502545461.306845,1163.0
1036,5,1,1,1055744,996571.0,502545466.793139,927.0
1037,5,1,1,1045504,985953.0,502545456.817653,1049.0
1038,5,1,1,1051648,992477.0,502545462.802905,1172.0
1039,5,1,1,1041408,981803.0,502545451.829763,1096.0
1040,5,1,1,1047552,988021.0,502545458.812586,1063.0
1041,5,1,1,1043456,983892.0,502545454.822363,978.0
1042,5,1,1,1037312,977320.0,502545447.839716,1041.0
1043,5,1,1,1039360,979570.0,502545448.837588,1085.0
1044,5,1,1,1033216,972822.0,502545442.851808,1105.0
1045,5,1,1,1035264,975126.0,502545444.847786,1116.0
1046,5,1,1,1029120,968291.0,502545437.86474,1157.0
1047,5,1,1,1031168,970571.0,502545439.859228,1105.0
1048,5,1,1,1025024,963574.0,502545432.876246,1244.0
1049,5,1,1,1027072,966004.0,502545435.86903,1229.0
1050,5,1,1,1022976,961212.0,502545431.380466,1136.0
1051,5,1,1,1130496,1072117.0,502545545.100489,947.0
1052,5,1,1,1128448,1070129.0,502545543.105326,991.0
1053,5,1,1,1126400,1068057.0,502545541.110867,1087.0
1054,5,1,1,1124352,1065896.0,502545539.115528,1167.0
1055,5,1,1,1122304,1063606.0,502545536.122645,1101.0
1056,5,1,1,1120256,1061331.0,502545534.12754,1140.0
1057,5,1,1,1118208,1059051.0,502545532.132472,1183.0
1058,5,1,1,1116160,1056677.0,502545530.137221,1169.0
1059,5,1,1,1114112,1054351.0,502545528.142016,1189.0
1060,5,1,1,1112064,1051999.0,502545525.648481,1200.0
1061,5,1,1,1110016,1049623.0,502545523.154494,1193.0
1062,5,1,1,1107968,1047314.0,502545520.660896,1102.0
1063,5,1,1,1105920,1045108.0,502545518.665492,1064.0
1064,5,1,1,1103872,1043028.0,502545516.670392,1040.0
1065,5,1,1,1101824,1040933.0,502545514.675302,1097.0
1066,5,1,1,1099776,1038846.0,502545512.680987,929.0
1067,5,1,1,1097728,1037105.0,502545510.684984,894.0
1068,5,1,1,1095680,1035173.0,502545507.193908,841.0
1069,5,1,1,1093632,1033403.0,502545504.700112,1062.0
1070,5,1,1,1091584,1031183.0,502545503.203624,1103.0
1071,5,1,1,1089536,1028934.0,502545500.709894,1126.0
1072,5,1,1,1087488,1026679.0,502545497.717254,1063.0
1073,5,1,1,1085440,1024559.0,502545495.722614,1116.0
1074,5,1,1,1083392,1022318.0,502545493.2297,1179.0
1075,5,1,1,1081344,1020078.0,502545491.731912,1040.0
1076,5,1,1,1079296,1017893.0,502545489.238084,1154.0
1077,5,1,1,1096704,1036211.0,502545509.687772,1038.0
1078,5,1,1,1127424,1069138.0,502545542.108623,1081.0
1079,5,1,1,1129472,1071170.0,502545544.103519,1041.0
1080,5,1,1,1123328,1064729.0,502545538.616339,1123.0
1081,5,1,1,1125376,1066970.0,502545540.112918,1074.0
1082,5,1,1,1121280,1062505.0,502545535.125307,1174.0
1083,5,1,1,1119232,1060191.0,502545533.130012,1140.0
1084,5,1,1,1117184,1057868.0,502545531.134769,1191.0
1085,5,1,1,1115136,1055508.0,502545528.145978,1157.0
1086,5,1,1,1113088,1053162.0,502545526.646375,1163.0
1087,5,1,1,1111040,1050799.0,502545524.650695,1176.0
1088,5,1,1,1108992,1048430.0,502545521.658017,1116.0
1089,5,1,1,1106944,1046212.0,502545520.161846,1104.0
1090,5,1,1,1104896,1044044.0,502545517.667951,1016.0
1091,5,1,1,1102848,1041988.0,502545516.171481,1055.0
1092,5,1,1,1100800,1039836.0,502545513.677637,990.0
1093,5,1,1,1098752,1037917.0,502545511.682474,812.0
1094,5,1,1,1092608,1032341.0,502545503.702449,1158.0
1095,5,1,1,1094656,1034332.0,502545505.697638,929.0
1096,5,1,1,1088512,1027808.0,502545500.211132,1129.0
1097,5,1,1,1090560,1030080.0,502545501.707214,1146.0
1098,5,1,1,1086464,1025616.0,502545497.218474,1057.0
1099,5,1,1,1084416,1023443.0,502545494.225791,1125.0
1100,5,1,1,1082368,1021139.0,502545492.230419,1061.0
1101,5,1,1,1080320,1019038.0,502545490.235547,1145.0
1102,5,1,1,1078272,1016739.0,502545488.24115,1116.0
1103,5,1,1,1077248,1015623.0,502545486.245594,1001.0
1104,5,1,1,1185792,1127490.0,502545604.457235,1023.0
1105,5,1,1,1183744,1125388.0,502545602.464383,1006.0
1106,5,1,1,1181696,1123249.0,502545600.469635,1107.0
1107,5,1,1,1179648,1120982.0,502545597.472497,1013.0
1108,5,1,1,1177600,1118875.0,502545594.978208,1058.0
1109,5,1,1,1175552,1116736.0,502545592.9831,1101.0
1110,5,1,1,1173504,1114550.0,502545590.987992,1126.0
1111,5,1,1,1171456,1112391.0,502545588.992915,1105.0
1112,5,1,1,1169408,1110272.0,502545586.998331,1009.0
1113,5,1,1,1167360,1108229.0,502545585.501474,998.0
1114,5,1,1,1165312,1106205.0,502545583.008101,971.0
1115,5,1,1,1163264,1104337.0,502545581.511144,1041.0
1116,5,1,1,1161216,1102238.0,502545577.02223,880.0
1117,5,1,1,1159168,1100541.0,502545576.024645,871.0
1118,5,1,1,1157120,1098675.0,502545574.029675,879.0
1119,5,1,1,1155072,1096842.0,502545572.533329,1000.0
1120,5,1,1,1153024,1094785.0,502545570.537992,1098.0
1121,5,1,1,1150976,1092608.0,502545568.044918,1074.0
1122,5,1,1,1148928,1090534.0,502545566.572529,1026.0
1123,5,1,1,1146880,1088571.0,502545565.051651,846.0
1124,5,1,1,1144832,1086853.0,502545562.557744,870.0
1125,5,1,1,1142784,1085033.0,502545560.562485,959.0
1126,5,1,1,1140736,1083074.0,502545558.567572,1146.0
1127,5,1,1,1138688,1080768.0,502545556.572079,986.0
1128,5,1,1,1136640,1078723.0,502545554.578004,1083.0
1129,5,1,1,1134592,1076566.0,502545552.58227,1091.0
1130,5,1,1,1132544,1074374.0,502545550.587042,1067.0
1131,5,1,1,1131520,1073307.0,502545549.589634,1190.0
1132,5,1,1,1182720,1124382.0,502545601.462205,1133.0
1133,5,1,1,1184768,1126467.0,502545603.45742,1079.0
1134,5,1,1,1178624,1119969.0,502545595.975622,1094.0
1135,5,1,1,1180672,1122142.0,502545599.46703,1160.0
1136,5,1,1,1176576,1117817.0,502545593.980554,1081.0
1137,5,1,1,1174528,1115635.0,502545591.985437,1085.0
1138,5,1,1,1172480,1113424.0,502545589.990262,1033.0
1139,5,1,1,1170432,1111286.0,502545588.49413,1014.0
1140,5,1,1,1168384,1109263.0,502545586.000175,1034.0
1141,5,1,1,1166336,1107231.0,502545584.004954,1026.0
1142,5,1,1,1164288,1105234.0,502545582.009821,897.0
1143,5,1,1,1162240,1103296.0,502545580.015166,1058.0
1144,5,1,1,1160192,1101358.0,502545577.022213,817.0
1145,5,1,1,1158144,1099670.0,502545575.027173,995.0
1146,5,1,1,1156096,1097796.0,502545573.032071,954.0
1147,5,1,1,1154048,1095842.0,502545571.036983,1057.0
1148,5,1,1,1152000,1093687.0,502545569.041873,1079.0
1149,5,1,1,1149952,1091534.0,502545567.046762,1000.0
1150,5,1,1,1147904,1089508.0,502545565.550275,937.0
1151,5,1,1,1145856,1087725.0,502545564.054114,872.0
1152,5,1,1,1143808,1085983.0,502545561.563315,950.0
1153,5,1,1,1141760,1084074.0,502545559.564822,1000.0
1154,5,1,1,1139712,1081928.0,502545557.570813,1160.0
1155,5,1,1,1137664,1079782.0,502545556.073693,1059.0
1156,5,1,1,1135616,1077640.0,502545553.579814,1074.0
1157,5,1,1,1133568,1075475.0,502545552.083497,1101.0
1158,5,1,1,1232896,1174880.0,502545656.826201,1098.0
1159,5,1,1,1228800,1170580.0,502545649.843757,976.0
1160,5,1,1,1222656,1164473.0,502545643.857913,1239.0
1161,5,1,1,1224704,1166708.0,502545645.853017,1072.0
1162,5,1,1,1220608,1161985.0,502545641.86263,1091.0
1163,5,1,1,1218560,1159778.0,502545639.867916,1076.0
1164,5,1,1,1216512,1157735.0,502545637.374408,1058.0
1165,5,1,1,1214464,1155645.0,502545634.879624,1055.0
1166,5,1,1,1212416,1153557.0,502545632.884745,1011.0
1167,5,1,1,1210368,1151562.0,502545631.389057,1101.0
1168,5,1,1,1208320,1149313.0,502545629.393242,1057.0
1169,5,1,1,1206272,1147440.0,502545624.904441,833.0
1170,5,1,1,1204224,1145647.0,502545622.909956,1003.0
1171,5,1,1,1202176,1143769.0,502545620.421185,931.0
1172,5,1,1,1200128,1141974.0,502545617.921574,946.0
1173,5,1,1,1198080,1140027.0,502545616.434062,913.0
1174,5,1,1,1196032,1138015.0,502545613.931999,1048.0
1175,5,1,1,1193984,1136079.0,502545612.435312,1015.0
1176,5,1,1,1191936,1134045.0,502545609.942145,1124.0
1177,5,1,1,1189888,1131833.0,502545607.946129,1170.0
1178,5,1,1,1187840,1129573.0,502545606.464634,1060.0
1179,5,1,1,1186816,1128513.0,502545605.951185,1023.0
1180,5,1,1,1238016,1180200.0,502545661.813958,1000.0
1181,5,1,1,1235968,1178136.0,502545659.81888,1038.0
1182,5,1,1,1233920,1175953.0,502545657.823611,1073.0
1183,5,1,1,1231872,1173782.0,502545655.828664,1101.0
1184,5,1,1,1229824,1171538.0,502545650.840883,958.0
1185,5,1,1,1227776,1169604.0,502545648.845798,897.0
1186,5,1,1,1225728,1167755.0,502545646.850679,1047.0
1187,5,1,1,1223680,1165636.0,502545644.855478,1163.0
1188,5,1,1,1221632,1163234.0,502545642.860503,1249.0
1189,5,1,1,1219584,1160894.0,502545641.36464,1116.0
1190,5,1,1,1217536,1158702.0,502545637.874565,967.0
1191,5,1,1,1215488,1156677.0,502545635.877545,1032.0
1192,5,1,1,1213440,1154590.0,502545633.883011,1033.0
1193,5,1,1,1211392,1152546.0,502545631.88744,984.0
1194,5,1,1,1209344,1150461.0,502545629.892158,1148.0
1195,5,1,1,1207296,1148256.0,502545625.902119,816.0
1196,5,1,1,1205248,1146607.0,502545623.906919,960.0
1197,5,1,1,1203200,1144644.0,502545620.914159,875.0
1198,5,1,1,1201152,1142838.0,502545618.929405,864.0
1199,5,1,1,1199104,1141028.0,502545616.924158,1001.0
1200,5,1,1,1197056,1139114.0,502545614.929043,1099.0
1201,5,1,1,1195008,1136967.0,502545612.93412,888.0
1202,5,1,1,1192960,1135064.0,502545610.939539,1019.0
1203,5,1,1,1190912,1132921.0,502545609.442509,1088.0
1204,5,1,1,1188864,1130663.0,502545607.466449,1090.0
1205,5,1,1,1239040,1181170.0,502545662.811414,970.0
1206,5,1,1,1234944,1177098.0,502545658.821755,1145.0
1207,5,1,1,1230848,1172681.0,502545653.833418,1143.0
1208,5,1,1,1236992,1179200.0,502545660.816703,1064.0
1209,5,1,1,1226752,1168707.0,502545647.848174,952.0
1210,5,1,1,1240064,1182271.0,502545666.801672,1101.0
1211,5,1,1,1287168,1228068.0,502545714.184979,1092.0
1212,5,1,1,1252352,1193924.0,502545677.775589,942.0
1213,5,1,1,1265664,1206854.0,502545690.243979,959.0
1214,5,1,1,1278976,1219403.0,502545704.709064,1058.0
1215,5,1,1,1244160,1186245.0,502545669.794378,1040.0
1216,5,1,1,1292288,1233171.0,502545718.67417,931.0
1217,5,1,1,1257472,1199138.0,502545682.762466,1120.0
1218,5,1,1,1270784,1211803.0,502545696.727907,986.0
1219,5,1,1,1284096,1224773.0,502545709.696004,1055.0
1220,5,1,1,1249280,1190911.0,502545674.78201,1009.0
1221,5,1,1,1297408,1238309.0,502545723.661774,958.0
1222,5,1,1,1262592,1204139.0,502545687.749994,893.0
1223,5,1,1,1275904,1216388.0,502545701.726335,944.0
1224,5,1,1,1241088,1183251.0,502545667.799073,980.0
1225,5,1,1,1289216,1230139.0,502545715.681396,1047.0
1226,5,1,1,1254400,1195913.0,502545679.769889,991.0
1227,5,1,1,1267712,1208944.0,502545693.236498,992.0
1228,5,1,1,1281024,1221593.0,502545706.703431,1077.0
1229,5,1,1,1246208,1188157.0,502545671.789394,931.0
1230,5,1,1,1294336,1235228.0,502545720.669286,1030.0
1231,5,1,1,1259520,1201282.0,502545687.252574,1032.0
1232,5,1,1,1272832,1213714.0,502545699.221782,921.0
1233,5,1,1,1286144,1226976.0,502545711.691529,1075.0
1234,5,1,1,1251328,1192982.0,502545676.778268,1005.0
1235,5,1,1,1299456,1240291.0,502545725.158199,983.0
1236,5,1,1,1264640,1205895.0,502545689.246524,913.0
1237,5,1,1,1277952,1218345.0,502545703.71082,940.0
1238,5,1,1,1243136,1185205.0,502545668.797227,1008.0
1239,5,1,1,1291264,1232240.0,502545718.175384,1044.0
1240,5,1,1,1256448,1198018.0,502545681.775309,1106.0
1241,5,1,1,1269760,1210817.0,502545695.232204,937.0
1242,5,1,1,1283072,1223718.0,502545708.698664,1032.0
1243,5,1,1,1248256,1189902.0,502545674.283237,912.0
1244,5,1,1,1296384,1237351.0,502545722.664148,1071.0
1245,5,1,1,1261568,1203246.0,502545687.749977,949.0
1246,5,1,1,1274880,1215444.0,502545701.715903,858.0
1247,5,1,1,1288192,1229092.0,502545714.683898,1024.0
1248,5,1,1,1253376,1194922.0,502545679.271005,998.0
1249,5,1,1,1266688,1207952.0,502545692.737855,1098.0
1250,5,1,1,1280000,1220516.0,502545706.204566,1113.0
1251,5,1,1,1245184,1187226.0,502545670.792592,981.0
1252,5,1,1,1293312,1234198.0,502545719.671558,1027.0
1253,5,1,1,1258496,1200250.0,502545684.757918,1112.0
1254,5,1,1,1271808,1212793.0,502545697.725561,990.0
1255,5,1,1,1250304,1191977.0,502545675.779703,1066.0
1256,5,1,1,1285120,1225901.0,502545710.693784,1128.0
1257,5,1,1,1263616,1204982.0,502545688.74757,843.0
1258,5,1,1,1298432,1239308.0,502545724.659611,999.0
1259,5,1,1,1242112,1184197.0,502545667.79909,946.0
1260,5,1,1,1276928,1217405.0,502545703.212,1017.0
1261,5,1,1,1290240,1231196.0,502545716.680075,1057.0
1262,5,1,1,1255424,1196912.0,502545681.7651,999.0
1263,5,1,1,1268736,1209880.0,502545694.234173,936.0
1264,5,1,1,1282048,1222686.0,502545708.199803,1093.0
1265,5,1,1,1247232,1188990.0,502545672.78735,833.0
1266,5,1,1,1295360,1236280.0,502545721.666599,1052.0
1267,5,1,1,1260544,1202297.0,502545687.25597,1015.0
1268,5,1,1,1273856,1214586.0,502545699.720589,872.0
1269,5,1,1,1329152,1270642.0,502545755.584042,1035.0
1270,5,1,1,1342464,1284106.0,502545769.050422,958.0
1271,5,1,1,1307648,1248286.0,502545733.138491,995.0
1272,5,1,1,1355776,1297458.0,502545782.517354,1063.0
1273,5,1,1,1320960,1262329.0,502545747.603134,1121.0
1274,5,1,1,1334272,1276014.0,502545761.070086,1038.0
1275,5,1,1,1300480,1241220.0,502545726.156557,929.0
1276,5,1,1,1347584,1289449.0,502545774.038277,1039.0
1277,5,1,1,1312768,1253616.0,502545738.127418,1134.0
1278,5,1,1,1326080,1267495.0,502545752.591523,888.0
1279,5,1,1,1339392,1281285.0,502545766.559365,1061.0
1280,5,1,1,1304576,1245149.0,502545730.146068,1101.0
1281,5,1,1,1352704,1294443.0,502545779.025811,967.0
1282,5,1,1,1317888,1258983.0,502545743.11409,1041.0
1283,5,1,1,1331200,1272890.0,502545757.578616,1096.0
1284,5,1,1,1344512,1286276.0,502545771.045395,1142.0
1285,5,1,1,1309696,1250260.0,502545735.133444,1068.0
1286,5,1,1,1357824,1299488.0,502545784.01353,1046.0
1287,5,1,1,1323008,1264463.0,502545749.598162,1123.0
1288,5,1,1,1336320,1278119.0,502545763.563924,996.0
1289,5,1,1,1301504,1242053.0,502545727.154089,833.0
1290,5,1,1,1349632,1291289.0,502545776.033174,968.0
1291,5,1,1,1314816,1255781.0,502545740.12205,1132.0
1292,5,1,1,1328128,1269607.0,502545754.585789,1090.0
1293,5,1,1,1341440,1283148.0,502545768.052942,910.0
1294,5,1,1,1306624,1247291.0,502545732.146374,1010.0
1295,5,1,1,1354752,1296395.0,502545781.021618,1019.0
1296,5,1,1,1319936,1261208.0,502545746.606067,1062.0
1297,5,1,1,1333248,1274976.0,502545759.573555,1005.0
1298,5,1,1,1346560,1288410.0,502545773.539561,1041.0
1299,5,1,1,1311744,1252482.0,502545737.128818,1094.0
1300,5,1,1,1325056,1266607.0,502545751.593234,1038.0
1301,5,1,1,1338368,1280224.0,502545765.558862,1073.0
1302,5,1,1,1303552,1244048.0,502545729.148473,1062.0
1303,5,1,1,1351680,1293476.0,502545778.527163,1093.0
1304,5,1,1,1316864,1257942.0,502545742.116579,1149.0
1305,5,1,1,1330176,1271794.0,502545757.079965,1152.0
1306,5,1,1,1343488,1285134.0,502545770.047986,1028.0
1307,5,1,1,1308672,1249192.0,502545734.136066,906.0
1308,5,1,1,1356800,1298442.0,502545783.015996,984.0
1309,5,1,1,1321984,1263340.0,502545748.6007,1011.0
1310,5,1,1,1335296,1277123.0,502545762.5664,1109.0
1311,5,1,1,1348608,1290321.0,502545775.042766,872.0
1312,5,1,1,1313792,1254649.0,502545739.123771,1033.0
1313,5,1,1,1327104,1268517.0,502545754.087243,1022.0
1314,5,1,1,1340416,1282238.0,502545767.055408,953.0
1315,5,1,1,1305600,1246281.0,502545731.144194,1132.0
1316,5,1,1,1353728,1295376.0,502545780.02335,933.0
1317,5,1,1,1318912,1260146.0,502545745.608726,1163.0
1318,5,1,1,1332224,1273971.0,502545758.576634,1081.0
1319,5,1,1,1345536,1287369.0,502545772.043385,1093.0
1320,5,1,1,1310720,1251388.0,502545736.131172,1128.0
1321,5,1,1,1358848,1300529.0,502545785.011807,1041.0
1322,5,1,1,1324032,1265569.0,502545750.596168,1106.0
1323,5,1,1,1337344,1279151.0,502545765.060228,1032.0
1324,5,1,1,1302528,1242986.0,502545727.154105,933.0
1325,5,1,1,1350656,1292383.0,502545777.031494,1094.0
1326,5,1,1,1315840,1256793.0,502545741.119023,1012.0
1327,5,1,1,1411072,1354435.0,502545842.869022,995.0
1328,5,1,1,1413120,1356566.0,502545845.384564,1063.0
1329,5,1,1,1406976,1350470.0,502545838.878788,1069.0
1330,5,1,1,1409024,1352528.0,502545841.372682,1029.0
1331,5,1,1,1402880,1346511.0,502545833.890993,963.0
1332,5,1,1,1404928,1348197.0,502545834.889201,822.0
1333,5,1,1,1398784,1342242.0,502545829.40222,1067.0
1334,5,1,1,1400832,1344532.0,502545831.896698,1141.0
1335,5,1,1,1394688,1337761.0,502545824.913301,1141.0
1336,5,1,1,1396736,1340064.0,502545826.908371,1193.0
1337,5,1,1,1390592,1333091.0,502545819.925371,1181.0
1338,5,1,1,1392640,1335476.0,502545821.92049,1180.0
1339,5,1,1,1386496,1328242.0,502545814.937961,1147.0
1340,5,1,1,1388544,1330692.0,502545817.930391,1181.0
1341,5,1,1,1382400,1323745.0,502545810.947564,1138.0
1342,5,1,1,1384448,1325945.0,502545813.441366,1082.0
1343,5,1,1,1378304,1319599.0,502545804.962135,1110.0
1344,5,1,1,1380352,1321424.0,502545806.458989,933.0
1345,5,1,1,1374208,1315196.0,502545800.473256,1061.0
1346,5,1,1,1376256,1317404.0,502545802.468524,1094.0
1347,5,1,1,1370112,1310876.0,502545794.986607,1090.0
1348,5,1,1,1372160,1313039.0,502545797.979307,1060.0
1349,5,1,1,1368064,1308862.0,502545792.991485,845.0
1350,5,1,1,1366016,1307135.0,502545791.99394,925.0
1351,5,1,1,1363968,1305349.0,502545789.999438,920.0
1352,5,1,1,1361920,1303504.0,502545788.003942,1058.0
1353,5,1,1,1412096,1355503.0,502545843.867169,1068.0
1354,5,1,1,1410048,1353440.0,502545841.871789,912.0
1355,5,1,1,1408000,1351499.0,502545839.87669,1029.0
1356,5,1,1,1405952,1349401.0,502545837.88139,1204.0
1357,5,1,1,1403904,1347375.0,502545833.891018,864.0
1358,5,1,1,1401856,1345548.0,502545833.392279,1016.0
1359,5,1,1,1399808,1343391.0,502545829.900934,1149.0
1360,5,1,1,1397760,1341175.0,502545827.905824,1111.0
1361,5,1,1,1395712,1338871.0,502545826.409577,1110.0
1362,5,1,1,1393664,1336620.0,502545823.916218,1144.0
1363,5,1,1,1391616,1334296.0,502545820.922987,1205.0
1364,5,1,1,1389568,1331910.0,502545818.927982,1218.0
1365,5,1,1,1387520,1329511.0,502545817.431541,1269.0
1366,5,1,1,1385472,1327095.0,502545813.940221,1150.0
1367,5,1,1,1383424,1324863.0,502545811.945552,1118.0
1368,5,1,1,1381376,1322607.0,502545809.94998,1183.0
1369,5,1,1,1379328,1320491.0,502545805.460935,892.0
1370,5,1,1,1377280,1318489.0,502545803.466391,1085.0
1371,5,1,1,1375232,1316310.0,502545801.470819,1114.0
1372,5,1,1,1373184,1314135.0,502545799.974416,1096.0
1373,5,1,1,1371136,1311979.0,502545795.984197,1103.0
1374,5,1,1,1369088,1309786.0,502545793.990008,924.0
1375,5,1,1,1367040,1308017.0,502545792.991468,882.0
1376,5,1,1,1364992,1306210.0,502545791.495165,861.0
1377,5,1,1,1362944,1304429.0,502545789.002096,925.0
1378,5,1,1,1360896,1302446.0,502545787.516906,1012.0
1379,5,1,1,1359872,1301434.0,502545787.506343,905.0
1380,5,1,1,1457152,1400045.0,502545888.756058,1014.0
1381,5,1,1,1455104,1398022.0,502545886.761173,847.0
1382,5,1,1,1453056,1396294.0,502545885.763872,989.0
1383,5,1,1,1451008,1394304.0,502545883.768644,1016.0
1384,5,1,1,1448960,1392338.0,502545881.773544,1054.0
1385,5,1,1,1446912,1390260.0,502545878.780957,1103.0
1386,5,1,1,1444864,1388180.0,502545876.785773,1010.0
1387,5,1,1,1442816,1386257.0,502545874.79103,967.0
1388,5,1,1,1440768,1384329.0,502545873.793255,957.0
1389,5,1,1,1438720,1382342.0,502545871.798127,1014.0
1390,5,1,1,1436672,1380226.0,502545868.805345,993.0
1391,5,1,1,1434624,1378285.0,502545867.807952,921.0
1392,5,1,1,1432576,1376444.0,502545865.812919,1002.0
1393,5,1,1,1430528,1374474.0,502545863.829791,1057.0
1394,5,1,1,1428480,1372332.0,502545861.822607,994.0
1395,5,1,1,1426432,1370393.0,502545859.827315,957.0
1396,5,1,1,1424384,1368489.0,502545857.832261,956.0
1397,5,1,1,1422336,1366566.0,502545855.837877,1051.0
1398,5,1,1,1420288,1364397.0,502545853.343432,1152.0
1399,5,1,1,1418240,1362054.0,502545849.851888,1070.0
1400,5,1,1,1416192,1359830.0,502545847.857269,1154.0
1401,5,1,1,1431552,1375442.0,502545864.815132,968.0
1402,5,1,1,1470464,1414158.0,502545902.722174,1104.0
1403,5,1,1,1468416,1411944.0,502545900.727101,1188.0
1404,5,1,1,1466368,1409626.0,502545899.230991,1195.0
1405,5,1,1,1464320,1407357.0,502545896.238117,1118.0
1406,5,1,1,1462272,1405181.0,502545893.744037,1036.0
1407,5,1,1,1460224,1403089.0,502545891.250351,995.0
1408,5,1,1,1458176,1401056.0,502545889.753921,1011.0
1409,5,1,1,1456128,1399031.0,502545887.758848,1009.0
1410,5,1,1,1454080,1397175.0,502545885.76389,881.0
1411,5,1,1,1452032,1395305.0,502545884.766155,1001.0
1412,5,1,1,1449984,1393288.0,502545882.771567,950.0
1413,5,1,1,1447936,1391284.0,502545880.776141,1024.0
1414,5,1,1,1445888,1389157.0,502545877.783298,977.0
1415,5,1,1,1443840,1387170.0,502545875.788314,913.0
1416,5,1,1,1441792,1385290.0,502545874.791009,961.0
1417,5,1,1,1439744,1383372.0,502545872.795638,1030.0
1418,5,1,1,1437696,1381328.0,502545870.800588,1102.0
1419,5,1,1,1435648,1379233.0,502545867.80797,948.0
1420,5,1,1,1433600,1377364.0,502545867.308911,920.0
1421,5,1,1,1429504,1373417.0,502545863.817995,1085.0
1422,5,1,1,1427456,1371338.0,502545861.323835,945.0
1423,5,1,1,1425408,1369436.0,502545858.829954,947.0
1424,5,1,1,1423360,1367533.0,502545856.83477,967.0
1425,5,1,1,1421312,1365515.0,502545854.839686,1118.0
1426,5,1,1,1419264,1363245.0,502545850.849416,1191.0
1427,5,1,1,1417216,1360984.0,502545849.353036,1154.0
1428,5,1,1,1415168,1358676.0,502545846.859341,1020.0
1429,5,1,1,1414144,1357656.0,502545845.861626,1090.0
1430,5,1,1,1471488,1415238.0,502545904.218449,1080.0
1431,5,1,1,1469440,1413054.0,502545901.72513,1110.0
1432,5,1,1,1467392,1410756.0,502545899.729529,1130.0
1433,5,1,1,1465344,1408431.0,502545897.734456,1074.0
1434,5,1,1,1463296,1406239.0,502545894.242947,1058.0
1435,5,1,1,1461248,1404145.0,502545892.248502,1056.0
1436,5,1,1,1459200,1402094.0,502545890.252732,1038.0
1437,5,1,1,1506304,1451691.0,502545940.130331,1011.0
1438,5,1,1,1472512,1416335.0,502545905.715434,1097.0
1439,5,1,1,1519616,1465456.0,502545954.594746,1091.0
1440,5,1,1,1484800,1429511.0,502545918.682961,1054.0
1441,5,1,1,1498112,1443362.0,502545932.149945,966.0
1442,5,1,1,1511424,1456922.0,502545945.117975,1070.0
1443,5,1,1,1476608,1420819.0,502545909.704815,1061.0
1444,5,1,1,1524736,1470317.0,502545959.582453,975.0
1445,5,1,1,1489920,1434851.0,502545923.670747,1097.0
1446,5,1,1,1503232,1448587.0,502545937.13813,1030.0
1447,5,1,1,1516544,1462306.0,502545951.602682,1042.0
1448,5,1,1,1481728,1426417.0,502545915.689904,1065.0
1449,5,1,1,1529856,1475102.0,502545963.572567,1014.0
1450,5,1,1,1495040,1440387.0,502545929.655981,1148.0
1451,5,1,1,1508352,1453717.0,502545942.125476,977.0
1452,5,1,1,1473536,1417492.0,502545906.712387,1157.0
1453,5,1,1,1521664,1467471.0,502545956.59091,1001.0
1454,5,1,1,1486848,1431617.0,502545920.678122,1029.0
1455,5,1,1,1500160,1445438.0,502545934.153244,1033.0
1456,5,1,1,1513472,1459114.0,502545947.611925,1067.0
