Z_PK,Z_ENT,Z_OPT,Z3RECRRINTERVALS,Z_FOK_3RECRRINTERVALS,ZABSVALUEPREV,ZTIMESTAMP,ZVALUE
5339,5,1,2,1212416,814251.0,502550923.112516,552.0
5340,5,1,2,1195008,803895.0,502550913.137353,690.0
5341,5,1,2,1207296,811520.0,502550921.1166,547.0
5342,5,1,2,1260544,844671.0,502550954.535,656.0
5343,5,1,2,1225728,821846.0,502550932.090161,656.0
5344,5,1,2,1273856,854072.0,502550963.014044,796.0
5345,5,1,2,1239040,830818.0,502550940.076241,691.0
5346,5,1,2,1199104,806897.0,502550916.129568,711.0
5347,5,1,2,1252352,839392.0,502550948.051003,679.0
5348,5,1,2,1217536,817092.0,502550926.104966,558.0
5349,5,1,2,1265664,847975.0,502550957.029024,712.0
5350,5,1,2,1230848,825472.0,502550936.080268,672.0
5351,5,1,2,1278976,857824.0,502550967.004225,723.0
5352,5,1,2,1244160,834025.0,502550943.063173,616.0
5353,5,1,2,1209344,812593.0,502550922.613238,538.0
5354,5,1,2,1257472,842672.0,502550952.041766,684.0
5355,5,1,2,1222656,819903.0,502550929.59645,598.0
5356,5,1,2,1204224,809881.0,502550919.620824,554.0
5357,5,1,2,1270784,851790.0,502550961.018979,809.0
5358,5,1,2,1235968,828785.0,502550938.075443,653.0
5359,5,1,2,1249280,837355.0,502550946.055791,656.0
5360,5,1,2,1284096,861861.0,502550971.493184,805.0
5361,5,1,2,1214464,815393.0,502550924.109764,579.0
5362,5,1,2,1196032,804620.0,502550914.134354,725.0
5363,5,1,2,1262592,846016.0,502550956.031281,644.0
5364,5,1,2,1227776,823289.0,502550932.588989,737.0
5365,5,1,2,1275904,855615.0,502550965.009307,748.0
5366,5,1,2,1241088,832096.0,502550941.068215,644.0
5367,5,1,2,1201152,808174.0,502550917.127195,617.0
5368,5,1,2,1254400,840700.0,502550950.046167,684.0
5369,5,1,2,1219584,818213.0,502550927.601362,548.0
5370,5,1,2,1267712,849452.0,502550959.024018,728.0
5371,5,1,2,1232896,826740.0,502550936.085348,644.0
5372,5,1,2,1281024,859383.0,502550968.002074,811.0
5373,5,1,2,1246208,835353.0,502550944.061333,688.0
5374,5,1,2,1211392,813699.0,502550923.112492,562.0
5375,5,1,2,1259520,844015.0,502550953.038749,653.0
5376,5,1,2,1224704,821190.0,502550930.59391,614.0
5377,5,1,2,1206272,810973.0,502550920.11964,547.0
5378,5,1,2,1272832,853276.0,502550962.016816,747.0
5379,5,1,2,1238016,830127.0,502550940.070939,676.0
5380,5,1,2,1251328,838713.0,502550948.050986,655.0
5381,5,1,2,1216512,816534.0,502550926.10495,557.0
5382,5,1,2,1198080,806186.0,502550915.13188,767.0
5383,5,1,2,1264640,847263.0,502550956.036036,632.0
5384,5,1,2,1229824,824800.0,502550934.584001,754.0
5385,5,1,2,1277952,857101.0,502550966.006806,746.0
5386,5,1,2,1243136,833409.0,502550942.065983,665.0
5387,5,1,2,1203200,809327.0,502550918.12447,561.0
5388,5,1,2,1256448,841988.0,502550951.043498,643.0
5389,5,1,2,1221632,819305.0,502550928.598848,549.0
5390,5,1,2,1269760,850981.0,502550960.021437,787.0
5391,5,1,2,1234944,828132.0,502550937.078503,702.0
5392,5,1,2,1283072,861056.0,502550969.997086,779.0
5393,5,1,2,1248256,836699.0,502550946.055774,661.0
5394,5,1,2,1213440,814814.0,502550924.109747,563.0
5395,5,1,2,1261568,845372.0,502550954.53502,701.0
5396,5,1,2,1226752,822552.0,502550932.588972,706.0
5397,5,1,2,1208320,812055.0,502550921.116609,535.0
5398,5,1,2,1274880,854867.0,502550964.011589,795.0
5399,5,1,2,1240064,831452.0,502550941.068198,634.0
5400,5,1,2,1253376,840016.0,502550949.049133,624.0
5401,5,1,2,1218560,817665.0,502550927.601346,573.0
5402,5,1,2,1200128,807557.0,502550917.127177,660.0
5403,5,1,2,1266688,848724.0,502550958.027152,749.0
5404,5,1,2,1231872,826096.0,502550936.080284,624.0
5405,5,1,2,1280000,858572.0,502550968.002056,748.0
5406,5,1,2,1245184,834665.0,502550944.061316,640.0
5407,5,1,2,1210368,813137.0,502550922.613254,544.0
5408,5,1,2,1205248,810426.0,502550919.62084,545.0
5409,5,1,2,1347584,905046.0,502551016.382763,722.0
5410,5,1,2,1312768,881242.0,502550992.940523,569.0
5411,5,1,2,1360896,914554.0,502551025.859597,668.0
5412,5,1,2,1326080,889839.0,502551001.918352,713.0
5413,5,1,2,1291264,866620.0,502550976.97993,586.0
5414,5,1,2,1339392,898948.0,502551011.395034,678.0
5415,5,1,2,1304576,876077.0,502550987.952727,659.0
5416,5,1,2,1352704,908755.0,502551021.370777,757.0
5417,5,1,2,1317888,884101.0,502550995.933099,625.0
5418,5,1,2,1366016,917798.0,502551029.84968,641.0
5419,5,1,2,1331200,893440.0,502551005.409822,779.0
5420,5,1,2,1296384,870270.0,502550981.967427,827.0
5421,5,1,2,1344512,902819.0,502551014.387638,748.0
5422,5,1,2,1309696,879479.0,502550990.945516,624.0
5423,5,1,2,1357824,912510.0,502551024.363177,764.0
5424,5,1,2,1323008,887698.0,502550999.923271,712.0
5425,5,1,2,1288192,864791.0,502550974.984884,691.0
5426,5,1,2,1371136,921450.0,502551032.842445,771.0
5427,5,1,2,1336320,896898.0,502551008.901131,636.0
5428,5,1,2,1301504,873996.0,502550985.957755,724.0
5429,5,1,2,1349632,906507.0,502551017.380339,754.0
5430,5,1,2,1314816,882361.0,502550993.938199,558.0
5431,5,1,2,1362944,915855.0,502551027.854575,629.0
5432,5,1,2,1328128,891172.0,502551002.91664,663.0
5433,5,1,2,1293312,867929.0,502550978.476033,709.0
5434,5,1,2,1341440,900382.0,502551011.399528,750.0
5435,5,1,2,1306624,877402.0,502550988.950539,645.0
5436,5,1,2,1354752,910293.0,502551021.869402,747.0
5437,5,1,2,1319936,885482.0,502550996.930704,711.0
5438,5,1,2,1368064,919264.0,502551030.84715,743.0
5439,5,1,2,1333248,894864.0,502551006.906144,681.0
5440,5,1,2,1298432,871881.0,502550983.962704,750.0
5441,5,1,2,1346560,904324.0,502551015.386172,753.0
5442,5,1,2,1311744,880673.0,502550992.940502,585.0
5443,5,1,2,1359872,913886.0,502551025.85958,688.0
5444,5,1,2,1325056,889126.0,502551000.92087,741.0
5445,5,1,2,1290240,866034.0,502550976.482795,611.0
5446,5,1,2,1338368,898270.0,502551009.898685,741.0
5447,5,1,2,1303552,875418.0,502550986.955269,700.0
5448,5,1,2,1351680,907998.0,502551019.874166,718.0
5449,5,1,2,1316864,883476.0,502550994.935729,564.0
5450,5,1,2,1364992,917157.0,502551028.852082,640.0
5451,5,1,2,1330176,892661.0,502551005.409805,781.0
5452,5,1,2,1295360,869443.0,502550980.969936,765.0
5453,5,1,2,1343488,902071.0,502551013.888985,814.0
5454,5,1,2,1308672,878855.0,502550990.945499,727.0
5455,5,1,2,1356800,911746.0,502551024.363162,729.0
5456,5,1,2,1321984,886986.0,502550999.424716,755.0
5457,5,1,2,1287168,864100.0,502550973.987178,707.0
5458,5,1,2,1370112,920679.0,502551032.842428,738.0
5459,5,1,2,1335296,896262.0,502551008.402432,677.0
5460,5,1,2,1300480,873272.0,502550984.960044,710.0
5461,5,1,2,1348608,905753.0,502551017.380323,707.0
5462,5,1,2,1313792,881803.0,502550993.938182,561.0
5463,5,1,2,1361920,915226.0,502551026.857152,672.0
5464,5,1,2,1327104,890509.0,502551001.918369,670.0
5465,5,1,2,1292288,867220.0,502550976.979948,600.0
5466,5,1,2,1340416,899632.0,502551011.399513,684.0
5467,5,1,2,1305600,876757.0,502550988.950523,680.0
5468,5,1,2,1353728,909546.0,502551021.370793,791.0
5469,5,1,2,1318912,884771.0,502550996.930688,670.0
5470,5,1,2,1285120,862668.0,502550973.046609,807.0
5471,5,1,2,1367040,918521.0,502551029.849697,723.0
5472,5,1,2,1332224,894183.0,502551005.908555,743.0
5473,5,1,2,1297408,871131.0,502550982.964992,861.0
5474,5,1,2,1345536,903571.0,502551015.386155,752.0
5475,5,1,2,1310720,880088.0,502550991.943502,609.0
5476,5,1,2,1358848,913198.0,502551024.862076,688.0
5477,5,1,2,1324032,888385.0,502550999.923287,687.0
5478,5,1,2,1289216,865423.0,502550976.482774,632.0
5479,5,1,2,1337344,897529.0,502551008.901149,631.0
5480,5,1,2,1302528,874718.0,502550986.955252,722.0
5481,5,1,2,1350656,907280.0,502551018.876796,773.0
5482,5,1,2,1315840,882912.0,502550994.935712,551.0
5483,5,1,2,1363968,916517.0,502551027.854591,662.0
5484,5,1,2,1329152,891880.0,502551003.913439,708.0
5485,5,1,2,1294336,868678.0,502550980.96992,749.0
5486,5,1,2,1342464,901257.0,502551012.392852,875.0
5487,5,1,2,1307648,878128.0,502550990.446663,726.0
5488,5,1,2,1355776,911017.0,502551022.86691,724.0
5489,5,1,2,1320960,886231.0,502550997.928273,749.0
5490,5,1,2,1286144,863393.0,502550973.046626,725.0
5491,5,1,2,1369088,919941.0,502551031.844716,677.0
5492,5,1,2,1334272,895585.0,502551008.402415,721.0
5493,5,1,2,1299456,872562.0,502550983.96272,681.0
5494,5,1,2,1388544,932964.0,502551044.812815,610.0
5495,5,1,2,1436672,963730.0,502551075.736803,632.0
5496,5,1,2,1401856,941498.0,502551052.294475,659.0
5497,5,1,2,1449984,971413.0,502551082.720318,562.0
5498,5,1,2,1415168,950296.0,502551061.272444,674.0
5499,5,1,2,1380352,927702.0,502551039.825129,692.0
5500,5,1,2,1463296,979206.0,502551090.201211,706.0
5501,5,1,2,1428480,958231.0,502551069.75151,726.0
5502,5,1,2,1393664,936065.0,502551047.306691,624.0
5503,5,1,2,1441792,966875.0,502551078.729456,609.0
5504,5,1,2,1406976,944777.0,502551056.284619,645.0
5505,5,1,2,1455104,974138.0,502551085.71204,539.0
5506,5,1,2,1420288,953516.0,502551064.265108,604.0
5507,5,1,2,1385472,931054.0,502551042.823159,678.0
5508,5,1,2,1433600,961642.0,502551073.74187,716.0
5509,5,1,2,1398784,939381.0,502551050.798269,663.0
5510,5,1,2,1446912,969714.0,502551081.722499,563.0
5511,5,1,2,1412096,948296.0,502551059.277399,707.0
5512,5,1,2,1377280,925682.0,502551037.830149,692.0
5513,5,1,2,1460224,977043.0,502551088.206185,703.0
5514,5,1,2,1425408,956339.0,502551067.75641,543.0
5515,5,1,2,1390592,934165.0,502551045.810362,588.0
5516,5,1,2,1438720,964995.0,502551076.734331,632.0
5517,5,1,2,1403904,942838.0,502551054.78806,677.0
5518,5,1,2,1452032,972517.0,502551083.717222,544.0
5519,5,1,2,1417216,951647.0,502551063.267333,669.0
5520,5,1,2,1382400,929096.0,502551040.822857,673.0
5521,5,1,2,1465344,980504.0,502551091.198692,634.0
5522,5,1,2,1430528,959646.0,502551071.746744,684.0
5523,5,1,2,1395712,937364.0,502551048.304885,677.0
5524,5,1,2,1443840,968034.0,502551079.727039,570.0
5525,5,1,2,1409024,946238.0,502551057.282135,741.0
5526,5,1,2,1374208,923683.0,502551036.333705,720.0
5527,5,1,2,1457152,975206.0,502551086.710177,536.0
5528,5,1,2,1422336,954679.0,502551067.257289,576.0
5529,5,1,2,1387520,932354.0,502551043.815592,631.0
5530,5,1,2,1435648,963098.0,502551074.739212,701.0
5531,5,1,2,1400832,940839.0,502551052.294458,734.0
5532,5,1,2,1448960,970851.0,502551082.720301,570.0
5533,5,1,2,1414144,949622.0,502551061.272425,666.0
5534,5,1,2,1379328,927010.0,502551038.827658,646.0
5535,5,1,2,1462272,978500.0,502551089.702572,724.0
5536,5,1,2,1427456,957505.0,502551068.75398,618.0
5537,5,1,2,1392640,935441.0,502551046.807967,666.0
5538,5,1,2,1440768,966266.0,502551077.732603,628.0
5539,5,1,2,1405952,944132.0,502551055.287386,639.0
5540,5,1,2,1372160,922217.0,502551033.839792,767.0
5541,5,1,2,1454080,973599.0,502551085.712024,539.0
5542,5,1,2,1419264,952912.0,502551064.265092,625.0
5543,5,1,2,1384448,930376.0,502551042.817801,645.0
5544,5,1,2,1432576,960926.0,502551072.744111,645.0
5545,5,1,2,1397760,938718.0,502551050.798252,659.0
5546,5,1,2,1445888,969151.0,502551080.724707,557.0
5547,5,1,2,1411072,947589.0,502551059.277382,669.0
5548,5,1,2,1376256,924990.0,502551036.832386,651.0
5549,5,1,2,1459200,976340.0,502551087.208546,592.0
5550,5,1,2,1424384,955796.0,502551067.756393,553.0
5551,5,1,2,1389568,933577.0,502551045.810344,613.0
5552,5,1,2,1437696,964363.0,502551075.73682,633.0
5553,5,1,2,1402880,942161.0,502551053.292166,663.0
5554,5,1,2,1451008,971973.0,502551083.717206,560.0
5555,5,1,2,1416192,950978.0,502551062.269863,682.0
5556,5,1,2,1381376,928423.0,502551039.825145,721.0
5557,5,1,2,1464320,979870.0,502551091.198676,664.0
5558,5,1,2,1429504,958962.0,502551070.749251,731.0
5559,5,1,2,1394688,936687.0,502551048.304866,622.0
5560,5,1,2,1442816,967464.0,502551078.729484,589.0
5561,5,1,2,1408000,945497.0,502551056.284635,720.0
5562,5,1,2,1373184,922963.0,502551034.837454,746.0
5563,5,1,2,1456128,974670.0,502551086.71016,532.0
5564,5,1,2,1421312,954103.0,502551065.262531,587.0
5565,5,1,2,1386496,931723.0,502551043.815575,669.0
5566,5,1,2,1434624,962397.0,502551073.741887,755.0
5567,5,1,2,1399808,940105.0,502551051.297016,724.0
5568,5,1,2,1447936,970281.0,502551081.722517,567.0
5569,5,1,2,1413120,948956.0,502551060.276012,660.0
5570,5,1,2,1378304,926364.0,502551037.830166,682.0
5571,5,1,2,1461248,977776.0,502551089.702555,733.0
5572,5,1,2,1426432,956887.0,502551068.753963,548.0
5573,5,1,2,1391616,934775.0,502551046.807951,610.0
5574,5,1,2,1439744,965638.0,502551077.732586,643.0
5575,5,1,2,1404928,943493.0,502551054.788077,655.0
5576,5,1,2,1453056,973060.0,502551084.714866,543.0
5577,5,1,2,1418240,952287.0,502551063.26735,640.0
5578,5,1,2,1383424,929731.0,502551042.817784,635.0
5579,5,1,2,1466368,981113.0,502551092.196333,609.0
5580,5,1,2,1431552,960281.0,502551071.746761,635.0
5581,5,1,2,1396736,938059.0,502551049.301816,695.0
5582,5,1,2,1444864,968594.0,502551080.72469,560.0
5583,5,1,2,1410048,946920.0,502551058.778438,682.0
5584,5,1,2,1375232,924339.0,502551036.333724,656.0
5585,5,1,2,1458176,975748.0,502551087.208529,542.0
5586,5,1,2,1423360,955243.0,502551067.257306,564.0
5587,5,1,2,1549312,1034301.0,502551145.066295,766.0
5588,5,1,2,1514496,1010971.0,502551122.621404,791.0
5589,5,1,2,1479680,989436.0,502551100.675547,734.0
5590,5,1,2,1527808,1019169.0,502551130.103351,678.0
5591,5,1,2,1492992,997246.0,502551108.655937,653.0
5592,5,1,2,1541120,1028556.0,502551140.07842,606.0
5593,5,1,2,1506304,1005328.0,502551116.636718,645.0
5594,5,1,2,1471488,984050.0,502551095.189113,636.0
5595,5,1,2,1554432,1037831.0,502551149.056327,723.0
5596,5,1,2,1519616,1014499.0,502551125.115434,622.0
5597,5,1,2,1484800,992537.0,502551104.665674,565.0
5598,5,1,2,1532928,1023250.0,502551134.09387,913.0
5599,5,1,2,1498112,1000525.0,502551112.147212,626.0
5600,5,1,2,1546240,1031908.0,502551143.070906,737.0
5601,5,1,2,1511424,1008718.0,502551120.626331,653.0
5602,5,1,2,1476608,987173.0,502551098.181728,696.0
5603,5,1,2,1559552,1041036.0,502551152.049213,643.0
5604,5,1,2,1524736,1017362.0,502551128.108058,555.0
5605,5,1,2,1489920,995407.0,502551106.161991,585.0
5606,5,1,2,1538048,1026769.0,502551138.083477,600.0
5607,5,1,2,1503232,1003421.0,502551114.147667,567.0
5608,5,1,2,1468416,982269.0,502551093.193707,573.0
5609,5,1,2,1551360,1035690.0,502551147.061422,660.0
5610,5,1,2,1516544,1012513.0,502551124.61664,759.0
5611,5,1,2,1481728,990782.0,502551102.171368,651.0
5612,5,1,2,1529856,1020605.0,502551132.098071,736.0
5613,5,1,2,1495040,998551.0,502551110.152072,666.0
5614,5,1,2,1543168,1029775.0,502551141.076828,596.0
5615,5,1,2,1508352,1006737.0,502551119.130129,688.0
5616,5,1,2,1473536,985249.0,502551096.18646,590.0
5617,5,1,2,1556480,1039159.0,502551150.05393,638.0
5618,5,1,2,1521664,1015673.0,502551127.110357,580.0
5619,5,1,2,1486848,993670.0,502551105.663121,571.0
5620,5,1,2,1534976,1024838.0,502551136.088407,751.0
5621,5,1,2,1500160,1001718.0,502551114.142194,582.0
5622,5,1,2,1548288,1033535.0,502551145.066277,817.0
5623,5,1,2,1513472,1010180.0,502551121.623851,781.0
5624,5,1,2,1478656,988702.0,502551100.675529,764.0
5625,5,1,2,1526784,1018491.0,502551129.10562,572.0
5626,5,1,2,1491968,996593.0,502551108.65592,604.0
5627,5,1,2,1540096,1027950.0,502551139.080839,590.0
5628,5,1,2,1505280,1004683.0,502551116.6367,671.0
5629,5,1,2,1470464,983414.0,502551094.19204,578.0
5630,5,1,2,1553408,1037108.0,502551148.059046,705.0
5631,5,1,2,1518592,1013877.0,502551125.115417,656.0
5632,5,1,2,1483776,991972.0,502551103.169379,583.0
5633,5,1,2,1531904,1022337.0,502551133.095727,909.0
5634,5,1,2,1497088,999899.0,502551111.149613,666.0
5635,5,1,2,1545216,1031171.0,502551142.07425,696.0
5636,5,1,2,1510400,1008065.0,502551119.628789,639.0
5637,5,1,2,1475584,986477.0,502551097.184026,632.0
5638,5,1,2,1558528,1040393.0,502551151.051455,614.0
5639,5,1,2,1523712,1016807.0,502551128.108041,564.0
5640,5,1,2,1488896,994822.0,502551106.161974,582.0
5641,5,1,2,1537024,1026169.0,502551137.085861,638.0
5642,5,1,2,1502208,1002854.0,502551114.14765,563.0
5643,5,1,2,1550336,1035030.0,502551146.064457,729.0
5644,5,1,2,1515520,1011754.0,502551123.618942,783.0
5645,5,1,2,1480704,990131.0,502551101.673045,695.0
5646,5,1,2,1528832,1019869.0,502551131.101249,700.0
5647,5,1,2,1494016,997885.0,502551109.154552,639.0
5648,5,1,2,1542144,1029179.0,502551140.078437,623.0
5649,5,1,2,1507328,1006049.0,502551117.633637,721.0
5650,5,1,2,1472512,984659.0,502551096.186443,609.0
5651,5,1,2,1555456,1038521.0,502551150.053914,690.0
5652,5,1,2,1520640,1015093.0,502551126.112985,594.0
5653,5,1,2,1485824,993099.0,502551104.665691,562.0
5654,5,1,2,1533952,1024087.0,502551135.091535,837.0
5655,5,1,2,1499136,1001136.0,502551112.147228,611.0
5656,5,1,2,1547264,1032718.0,502551144.068604,810.0
5657,5,1,2,1512448,1009399.0,502551120.626347,681.0
5658,5,1,2,1477632,987938.0,502551099.179163,765.0
5659,5,1,2,1525760,1017919.0,502551129.105603,557.0
5660,5,1,2,1490944,995989.0,502551107.160024,582.0
5661,5,1,2,1539072,1027360.0,502551138.083493,591.0
5662,5,1,2,1504256,1004012.0,502551115.139756,591.0
5663,5,1,2,1469440,982836.0,502551094.19202,567.0
5664,5,1,2,1552384,1036403.0,502551147.061438,713.0
5665,5,1,2,1517568,1013221.0,502551124.616656,708.0
5666,5,1,2,1482752,991389.0,502551102.171384,607.0
5667,5,1,2,1530880,1021428.0,502551132.098088,823.0
5668,5,1,2,1496064,999233.0,502551110.152088,682.0
5669,5,1,2,1544192,1030475.0,502551141.076921,700.0
5670,5,1,2,1509376,1007426.0,502551119.130145,689.0
5671,5,1,2,1474560,985845.0,502551097.18401,596.0
5672,5,1,2,1557504,1039779.0,502551151.051439,620.0
5673,5,1,2,1522688,1016243.0,502551127.110374,570.0
5674,5,1,2,1487872,994240.0,502551105.663137,570.0
5675,5,1,2,1536000,1025531.0,502551137.085843,693.0
5676,5,1,2,1501184,1002291.0,502551114.142211,573.0
5677,5,1,2,1467392,981696.0,502551093.193689,583.0
5678,5,1,2,1637376,1091857.0,502551205.417714,566.0
5679,5,1,2,1602560,1070567.0,502551184.967748,691.0
5680,5,1,2,1567744,1046639.0,502551158.03505,767.0
5681,5,1,2,1615872,1079740.0,502551193.945981,699.0
5682,5,1,2,1581056,1055917.0,502551167.012161,720.0
5683,5,1,2,1629184,1087509.0,502551201.427613,558.0
5684,5,1,2,1594368,1064837.0,502551178.983343,693.0
5685,5,1,2,1560576,1041700.0,502551153.053786,664.0
5686,5,1,2,1642496,1095133.0,502551209.906703,712.0
5687,5,1,2,1607680,1074074.0,502551188.95869,683.0
5688,5,1,2,1572864,1050169.0,502551161.027908,684.0
5689,5,1,2,1620992,1082910.0,502551196.938615,598.0
5690,5,1,2,1586176,1059176.0,502551170.503613,619.0
5691,5,1,2,1634304,1090230.0,502551204.420169,530.0
5692,5,1,2,1599488,1068310.0,502551182.97279,715.0
5693,5,1,2,1564672,1044360.0,502551155.042216,660.0
5694,5,1,2,1647616,1098781.0,502551212.899385,708.0
5695,5,1,2,1612800,1077643.0,502551191.950701,754.0
5696,5,1,2,1577984,1053699.0,502551165.515877,716.0
5697,5,1,2,1626112,1085792.0,502551199.931099,585.0
5698,5,1,2,1591296,1062570.0,502551176.988232,785.0
5699,5,1,2,1639424,1093061.0,502551207.413212,589.0
5700,5,1,2,1604608,1072034.0,502551187.461793,738.0
5701,5,1,2,1569792,1048060.0,502551159.031907,719.0
5702,5,1,2,1617920,1081028.0,502551195.940947,639.0
5703,5,1,2,1583104,1057302.0,502551168.009774,680.0
5704,5,1,2,1631232,1088614.0,502551202.424956,550.0
5705,5,1,2,1596416,1066200.0,502551180.977665,679.0
5706,5,1,2,1561600,1042333.0,502551153.053804,633.0
5707,5,1,2,1644544,1096605.0,502551210.904239,765.0
5708,5,1,2,1609728,1075480.0,502551189.955737,686.0
5709,5,1,2,1574912,1051619.0,502551163.520853,729.0
5710,5,1,2,1623040,1084066.0,502551199.432322,582.0
5711,5,1,2,1588224,1060452.0,502551172.000145,632.0
5712,5,1,2,1636352,1091291.0,502551205.417697,532.0
5713,5,1,2,1601536,1069876.0,502551183.970774,760.0
5714,5,1,2,1566720,1045872.0,502551157.036701,788.0
5715,5,1,2,1614848,1079041.0,502551193.945964,701.0
5716,5,1,2,1580032,1055197.0,502551166.014767,748.0
5717,5,1,2,1628160,1086951.0,502551201.427596,575.0
5718,5,1,2,1593344,1064144.0,502551178.983327,750.0
5719,5,1,2,1641472,1094421.0,502551208.410453,715.0
5720,5,1,2,1606656,1073391.0,502551187.960398,662.0
5721,5,1,2,1571840,1049485.0,502551161.027891,705.0
5722,5,1,2,1619968,1082312.0,502551196.938598,614.0
5723,5,1,2,1585152,1058557.0,502551170.503596,617.0
5724,5,1,2,1633280,1089700.0,502551203.422655,541.0
5725,5,1,2,1598464,1067595.0,502551181.975385,674.0
5726,5,1,2,1563648,1043700.0,502551155.042199,679.0
5727,5,1,2,1646592,1098073.0,502551212.899368,688.0
5728,5,1,2,1611776,1076889.0,502551190.953155,716.0
5729,5,1,2,1576960,1052983.0,502551164.019521,666.0
5730,5,1,2,1625088,1085207.0,502551199.931084,570.0
5731,5,1,2,1590272,1061785.0,502551173.994673,705.0
5732,5,1,2,1638400,1092472.0,502551206.415744,615.0
5733,5,1,2,1603584,1071296.0,502551185.965583,729.0
5734,5,1,2,1568768,1047341.0,502551158.035067,702.0
5735,5,1,2,1616896,1080389.0,502551194.943366,649.0
5736,5,1,2,1582080,1056622.0,502551168.009758,705.0
5737,5,1,2,1630208,1088064.0,502551202.424931,555.0
5738,5,1,2,1595392,1065521.0,502551179.979928,684.0
5739,5,1,2,1643520,1095840.0,502551209.90672,707.0
5740,5,1,2,1608704,1074794.0,502551188.958707,720.0
5741,5,1,2,1573888,1050890.0,502551162.02428,721.0
5742,5,1,2,1622016,1083484.0,502551197.936293,574.0
5743,5,1,2,1587200,1059820.0,502551172.000122,644.0
5744,5,1,2,1635328,1090759.0,502551204.420186,529.0
5745,5,1,2,1600512,1069116.0,502551183.970757,806.0
5746,5,1,2,1565696,1045084.0,502551156.039268,724.0
5747,5,1,2,1613824,1078340.0,502551192.94828,697.0
5748,5,1,2,1579008,1054449.0,502551165.515897,750.0
5749,5,1,2,1627136,1086376.0,502551200.92875,584.0
5750,5,1,2,1592320,1063394.0,502551177.9853,824.0
5751,5,1,2,1640448,1093706.0,502551207.413231,645.0
5752,5,1,2,1605632,1072729.0,502551187.46181,695.0
5753,5,1,2,1570816,1048780.0,502551160.029573,720.0
5754,5,1,2,1618944,1081698.0,502551195.940965,670.0
5755,5,1,2,1584128,1057940.0,502551169.506159,638.0
5756,5,1,2,1632256,1089159.0,502551203.422639,545.0
5757,5,1,2,1597440,1066921.0,502551180.977684,721.0
5758,5,1,2,1562624,1043021.0,502551154.043967,688.0
5759,5,1,2,1645568,1097385.0,502551211.901852,780.0
5760,5,1,2,1610752,1076173.0,502551190.953139,693.0
5761,5,1,2,1575936,1052317.0,502551163.520869,698.0
5762,5,1,2,1624064,1084637.0,502551199.432338,571.0
5763,5,1,2,1589248,1061080.0,502551173.49633,628.0
5764,5,1,2,1717248,1146044.0,502551260.28264,631.0
5765,5,1,2,1682432,1122953.0,502551237.837996,819.0
5766,5,1,2,1648640,1099463.0,502551213.896744,682.0
5767,5,1,2,1730560,1154304.0,502551268.762079,570.0
5768,5,1,2,1695744,1131807.0,502551245.319687,644.0
5769,5,1,2,1660928,1107853.0,502551221.877048,695.0
5770,5,1,2,1709056,1140727.0,502551254.297445,656.0
5771,5,1,2,1674240,1117274.0,502551231.85257,720.0
5772,5,1,2,1722368,1149501.0,502551263.275214,694.0
5773,5,1,2,1687552,1126582.0,502551240.830595,712.0
5774,5,1,2,1652736,1102256.0,502551216.889293,725.0
5775,5,1,2,1735680,1157342.0,502551271.755157,699.0
5776,5,1,2,1700864,1135400.0,502551249.309747,710.0
5777,5,1,2,1666048,1111237.0,502551225.867421,753.0
5778,5,1,2,1714176,1144073.0,502551258.287677,625.0
5779,5,1,2,1679360,1120611.0,502551234.845456,616.0
5780,5,1,2,1727488,1152551.0,502551266.76684,584.0
5781,5,1,2,1692672,1129803.0,502551243.32432,614.0
5782,5,1,2,1657856,1105738.0,502551219.882262,682.0
5783,5,1,2,1705984,1138706.0,502551252.302366,622.0
5784,5,1,2,1671168,1115077.0,502551230.356276,713.0
5785,5,1,2,1719296,1147456.0,502551261.28076,726.0
5786,5,1,2,1684480,1124465.0,502551238.835543,769.0
5787,5,1,2,1649664,1100140.0,502551214.894034,677.0
5788,5,1,2,1732608,1155452.0,502551269.7592,580.0
5789,5,1,2,1697792,1133238.0,502551247.31537,729.0
5790,5,1,2,1662976,1109126.0,502551223.872233,608.0
5791,5,1,2,1711104,1142085.0,502551256.2983,695.0
5792,5,1,2,1676288,1118664.0,502551233.349061,693.0
5793,5,1,2,1724416,1150791.0,502551264.771686,622.0
5794,5,1,2,1689600,1127944.0,502551242.825627,676.0
5795,5,1,2,1654784,1103620.0,502551217.887073,677.0
5796,5,1,2,1737728,1158683.0,502551272.751985,713.0
5797,5,1,2,1702912,1136842.0,502551250.307225,708.0
5798,5,1,2,1668096,1112739.0,502551226.864922,778.0
5799,5,1,2,1716224,1145413.0,502551259.285055,646.0
5800,5,1,2,1681408,1122134.0,502551236.840286,815.0
5801,5,1,2,1729536,1153734.0,502551267.764385,584.0
5802,5,1,2,1694720,1131163.0,502551245.319668,682.0
5803,5,1,2,1659904,1107158.0,502551221.877032,741.0
5804,5,1,2,1708032,1140071.0,502551254.297428,683.0
5805,5,1,2,1673216,1116554.0,502551230.85505,768.0
5806,5,1,2,1721344,1148807.0,502551262.27774,665.0
5807,5,1,2,1686528,1125870.0,502551239.83296,701.0
5808,5,1,2,1651712,1101531.0,502551216.390705,716.0
5809,5,1,2,1734656,1156643.0,502551270.75701,615.0
5810,5,1,2,1699840,1134690.0,502551248.312467,701.0
5811,5,1,2,1665024,1110484.0,502551224.869799,724.0
